plyrId,firstNm,lastNm,pos,tm
8931,Pierre,Thomas,RB,NOS
8934,Fred,Jackson,RB,BUF
8935,Saverio,Rocca,PN,FA
8944,Matt,Moore,QB,MIA
8951,Lorenzo,Alexander,LB,ARI
8958,Tramon,Williams,CB,GBP
8968,Daniel,Muir,DT,FA
8975,Craig,Dahl,S,SFO
8982,Mike,Devito,DE,KCC
8994,Akeem,Jordan,LB,WAS
9002,Michael,Adams,CB,FA
9003,Gary,Gibson,DT,FA
9004,Jason,Trusnik,LB,MIA
9017,Jackie,Battle,RB,TEN
9024,Blake,Costanzo,LB,FA
9025,Nick,Roach,LB,OAK
9028,Brent,Grimes,CB,MIA
9037,Tony,Sparano,Coach,OAK
9038,Mike,Smith,Coach,FA
9040,Donnie,Avery,WR,KCC
9041,Cliff,Avril,DE,SEA
9044,Martellus,Bennett,TE,CHI
9049,Red,Bryant,DE,JAC
9050,Andre,Caldwell,WR,DEN
9051,Calais,Campbell,DE,ARI
9052,John,Carlson,TE,ARI
9053,Antoine,Cason,CB,BAL
9054,Jamaal,Charles,RB,KCC
9055,Dan,Connor,LB,FA
9058,Fred,Davis,TE,FA
9059,Thomas,DeCoud,S,CAR
9060,Glenn,Dorsey,DT,SFO
9064,Joe,Flacco,QB,BAL
9066,Charles,Godfrey,CB,ATL
9068,Quentin,Groves,LB,TEN
9072,Erin,Henderson,LB,FA
9073,Chad,Henne,QB,JAC
9075,DeSean,Jackson,WR,WAS
9077,Mike,Jenkins,CB,TBB
9078,Chris,Johnson,RB,NYJ
9079,Felix,Jones,RB,FA
9080,Dustin,Keller,TE,FA
9082,Justin,King,CB,FA
9083,Curtis,Lofton,LB,NOS
9084,Chris,Long,DE,STL
9085,Mario,Manningham,WR,FA
9086,Jerod,Mayo,LB,NEP
9087,Darren,McFadden,RB,OAK
9088,Leodis,McKelvin,CB,BUF
9089,Rashard,Mendenhall,RB,FA
9090,Phillip,Merling,DE,FA
9091,Kenny,Phillips,S,NOS
9092,Tracy,Porter,CB,WAS
9094,Ray,Rice,RB,FA*
9095,Keith,Rivers,LB,BUF
9097,Dominique,Rodgers-Cromartie,CB,NYG
9099,Matt,Ryan,QB,ATL
9101,Jonathan,Stewart,RB,CAR
9103,Aqib,Talib,CB,DEN
9104,Philip,Wheeler,LB,MIA
9117,Brandon,Flowers,CB,SDC
9118,Jordy,Nelson,WR,GBP
9120,Eddie,Royal,WR,SDC
9122,Matt,Forte,RB,CHI
9124,Jerome,Simpson,WR,FA
9126,Jason,Jones,DE,DET
9131,Terrell,Thomas,CB,FA
9134,Kendall,Langford,DT,STL
9137,Earl,Bennett,WR,FA
9139,Pat,Sims,DT,OAK
9144,Harry,Douglas,WR,ATL
9145,Craig,Stevens,TE,TEN
9147,Andre,Fluellen,DT,DET
9150,Jermichael,Finley,TE,FA*
9154,Tyvon,Branch,S,OAK
9156,William,Hayes,DE,STL
9164,Dwight,Lowery,S,ATL
9168,Quintin,Demps,S,NYG
9170,Craig,Steltz,S,FA
9171,Tashard,Choice,RB,FA
9172,Bryan,Kehl,LB,FA
9175,Lavelle,Hawkins,WR,FA
9176,Jacob,Tamme,TE,DEN
9188,Brandon,Carr,CB,DAL
9189,Gary,Barnidge,TE,CLE
9190,Zackary,Bowman,CB,NYG
9191,Orlando,Scandrick,CB,DAL
9193,Jerome,Felton,RB,MIN
9196,Tim,Hightower,RB,NOS
9199,Letroy,Guion,DT,GBP
9200,Matt,Slater,WR,NEP
9201,Kroy,Biermann,LB,ATL
9203,Dennis,Dixon,QB,FA
9205,Kellen,Davis,TE,DET
9207,Josh,Johnson,QB,SFO
9214,Erik,Walden,LB,IND
9216,Trevor,Scott,DE,CHI
9221,Josh,Morgan,WR,CHI
9222,Geno,Hayes,LB,JAC
9223,Jalen,Parmele,RB,FA
9224,Corey,Lynch,S,FA
9228,Nick,Hayden,DT,DAL
9230,Spencer,Larsen,RB,FA
9236,Ahtyba,Rubin,DE,CLE
9240,Ryan,Mundy,S,CHI
9245,Joe,Mays,LB,KCC
9248,Andy,Studebaker,LB,IND
9249,Lex,Hilliard,RB,FA
9250,Pierre,Garcon,WR,WAS
9251,Haruki,Nakamura,S,FA
9254,Matt,Flynn,QB,GBP
9261,Landon,Cohen,DT,SEA
9269,Stevie,Johnson,WR,SFO
9272,Peyton,Hillis,RB,NYG
9273,Chris,Chamberlain,LB,FA
9274,Cary,Williams,CB,PHI
9276,Alex,Hall,DE,FA
9278,Justin,Forsett,RB,BAL
9287,Rob,Jackson,LB,FA
9298,John,Harbaugh,Coach,BAL
9299,Dan,Carpenter,PK,BUF
9301,Davone,Bess,WR,FA
9307,Connor,Barth,PK,DEN
9308,Danny,Amendola,WR,NEP
9309,Caleb,Hanie,QB,FA
9310,Brett,Kern,PN,TEN
9315,Mike,Tolbert,RB,CAR
9317,David,Hawthorne,LB,NOS
9319,Steven,Hauschka,PK,SEA
9321,Elbert,Mack,CB,FA
9325,Jo-Lonn,Dunbar,LB,STL
9330,Wesley,Woodyard,LB,TEN
9331,Jordan,Senn,LB,FA
9332,Husain,Abdullah,S,KCC
9336,Jameel,McClain,LB,NYG
9339,Patrick,Bailey,LB,FA
9345,Danny,Lansanah,LB,TBB
9347,BenJarvus,Green-Ellis,RB,FA*
9360,Garrett,Hartley,PK,CLE
9363,James,Ihedigbo,S,DET
9367,Wallace,Gilberry,DE,CIN
9383,Eric,Weems,WR,ATL
9389,Darius,Reynaud,RB,FA
9396,Jed,Collins,RB,DET
9404,Leger,Douzable,DE,NYJ
9421,Jim,Caldwell,Coach,DET
9425,Cameron,Wake,DE,MIA
9426,Rex,Ryan,Coach,BUF
9427,Michael,Crabtree,WR,SFO
9429,Mark,Sanchez,QB,PHI
9430,Malcolm,Jenkins,S,PHI
9431,Matthew,Stafford,QB,DET
9432,Everette,Brown,LB,FA
9433,B.J.,Raji,DT,GBP
9434,Rey,Maualuga,LB,CIN
9435,Brian,Orakpo,LB,WAS
9436,Jeremy,Maclin,WR,PHI
9437,Knowshon,Moreno,RB,MIA
9438,Vontae,Davis,CB,IND
9439,James,Laurinaitis,LB,STL
9440,Beanie,Wells,RB,FA
9441,Percy,Harvin,WR,NYJ
9442,Michael,Johnson,DE,TBB
9443,Peria,Jerry,DT,FA
9444,Brandon,Pettigrew,TE,DET
9445,D.J.,Moore,CB,FA
9446,Brian,Cushing,LB,HOU
9448,LeSean,McCoy,RB,PHI
9449,William,Moore,S,ATL
9450,Hakeem,Nicks,WR,IND
9451,Sean,Smith,CB,KCC
9452,Darrius,Heyward-Bey,WR,PIT
9453,Tyson,Jackson,DE,ATL
9454,Chase,Coffman,TE,TEN
9456,Donald,Brown,RB,SDC
9458,Shonn,Greene,RB,TEN
9460,Josh,Freeman,QB,FA
9461,Darius,Butler,CB,IND
9462,Larry,English,LB,TBB
9463,Fili,Moala,DE,IND
9464,Clay,Matthews,LB,GBP
9465,Patrick,Chung,S,NEP
9466,Dannell,Ellerbe,LB,MIA
9467,Kenny,Britt,WR,STL
9470,Louis,Delmas,S,MIA
9473,Jason,Phillips,LB,FA
9474,Jared,Cook,TE,STL
9475,Evander,Hood,DT,JAC
9478,Sen'Derrick,Marks,DT,JAC
9480,James,Casey,TE,PHI
9485,Robert,Ayers,DE,NYG
9489,Brian,Robiskie,WR,FA
9492,Jairus,Byrd,S,NOS
9494,Connor,Barwin,LB,PHI
9495,Michael,Mitchell,S,PIT
9496,Darcel,McBath,S,FA
9498,Mohamed,Massaquoi,WR,FA
9502,Paul,Kruger,LB,CLE
9504,Sherrod,Martin,S,JAC
9508,Bradley,Fletcher,CB,PHI
9511,Jason,Williams,LB,TBB
9512,Matt,Shaughnessy,LB,ARI
9513,Terrance,Knighton,DT,DEN
9514,Derek,Cox,CB,FA
9517,DeAndre,Levy,LB,DET
9522,Roy,Miller,DT,JAC
9524,Brandon,Tate,WR,CIN
9525,Mike,Wallace,WR,MIA
9526,Ramses,Barden,WR,FA
9529,Lardarius,Webb,CB,BAL
9530,Christopher,Owens,CB,KCC
9531,Deon,Butler,WR,FA
9532,Jerraud,Powers,CB,ARI
9535,Rashad,Johnson,S,ARI
9536,Keenan,Lewis,CB,NOS
9541,Kaluka,Maiava,LB,FA
9542,Henry,Melton,DT,DAL
9544,Mike,Thomas,WR,FA
9545,Brian,Hartline,WR,MIA
9547,Victor,Butler,LB,NYG
9548,Mike,Goodson,RB,FA
9549,Glover,Quin,S,DET
9550,Vaughn,Martin,DT,FA
9551,David,Bruton,S,DEN
9552,Sammie Lee,Hill,DT,TEN
9560,Louis,Murphy,WR,TBB
9561,Lawrence,Sidbury,LB,TBB
9563,Austin,Collie,WR,FA
9564,Tony,Fiammetta,RB,FA
9565,Andre,Brown,RB,FA
9567,Greg,Toler,CB,IND
9577,Kevin,Huber,PN,CIN
9580,Quinn,Johnson,RB,FA
9585,Jasper,Brinkley,LB,MIN
9596,Thomas,Morstead,PN,NOS
9597,Chris,Clemons,S,ARI
9601,Frank,Summers,RB,FA
9608,Don,Carey,S,DET
9611,Zach,Miller,TE,CHI
9613,Jarius,Wynn,DE,BUF
9615,Bear,Pascoe,TE,ATL
9616,Cedric,Peerman,RB,CIN
9619,Brice,McCain,CB,PIT
9625,Brandon,Gibson,WR,MIA
9631,Curtis,Painter,QB,FA
9632,Brandon,Myers,TE,TBB
9633,Jason,McCourty,CB,TEN
9638,John,Phillips,TE,SDC
9639,Bernard,Scott,RB,FA
9640,Vance,Walker,DE,KCC
9641,Chris,Ogbonnaya,RB,NYG
9646,Captain,Munnerlyn,CB,MIN
9647,E.J.,Biggers,CB,WAS
9648,Brad,Jones,LB,GBP
9650,Ellis,Lankster,CB,FA
9652,Pat,McAfee,PN,IND
9660,Moise,Fokou,LB,NOS
9661,Jamarca,Sanford,S,NOS
9662,Julian,Edelman,WR,NEP
9670,LaRod,Stephens-Howling,RB,FA
9671,David,Johnson,TE,SDC
9674,Ricky,Jean-Francois,DE,IND
9679,Clinton,McDonald,DT,TBB
9680,Rashad,Jennings,RB,NYG
9683,Tiquan,Underwood,WR,FA
9686,Ryan,Succop,PK,TEN
9687,Kory,Sheets,RB,OAK
9690,Arian,Foster,RB,HOU
9693,Danny,Woodhead,RB,SDC
9694,Graham,Gano,PK,CAR
9697,Anthony,Armstrong,WR,FA
9700,Kevin,Ogletree,WR,NYG
9704,Jamaal,Westerman,LB,CLE
9705,Isaac,Redman,RB,FA
9706,Chase,Daniel,QB,KCC
9712,Britton,Colquitt,PN,DEN
9714,Brian,Hoyer,QB,CLE
9718,Seyi,Ajirotutu,WR,SDC
9719,Matthew,Mulligan,TE,TEN
9725,Desmond,Bryant,DE,CLE
9726,C.J.,Spillman,S,DAL
9727,Russell,Allen,LB,FA
9729,Ramon,Humber,LB,NOS
9735,Chris,Baker,DT,WAS
9740,Ropati,Pitoitua,DE,TEN
9741,Marquice,Cole,CB,FA
9742,Jonathan,Casillas,LB,NEP
9743,Kyle,Arrington,CB,NEP
9745,Ashlee,Palmer,LB,DET
9749,Michael,Bennett,DE,SEA
9750,Reggie,Walker,LB,SDC
9754,Tim,Jamison,DE,HOU
9757,Dan,Skuta,LB,SFO
9759,Kory,Sperry,TE,FA
9762,Marcus,Benard,LB,ARI
9768,Danny,Gorrer,CB,BAL
9770,Kahlil,Bell,RB,FA
9772,Nate,Ness,CB,DET
9802,Marcel,Reece,RB,OAK
9815,Ndamukong,Suh,DT,DET
9816,Eric,Berry,S,KCC
9817,Sam,Bradford,QB,STL
9818,Jimmy,Clausen,QB,CHI
9819,Gerald,McCoy,DT,TBB
9820,Joe,Haden,CB,CLE
9821,Rolando,McClain,LB,DAL
9822,C.J.,Spiller,RB,BUF
9823,Dez,Bryant,WR,DAL
9824,Derrick,Morgan,LB,TEN
9825,Carlos,Dunlap,DE,CIN
9826,Brandon,Graham,LB,PHI
9827,Taylor,Mays,S,CIN
9828,Everson,Griffen,DE,MIN
9829,Earl,Thomas,S,SEA
9830,Aaron,Hernandez,XX,FA
9831,Golden,Tate,WR,DET
9832,Dan,Williams,DT,ARI
9833,Jason,Pierre-Paul,DE,NYG
9834,Jonathan,Dwyer,RB,ARI
9835,Sean,Weatherspoon,LB,ATL
9837,Corey,Wootton,DE,MIN
9838,Jermaine,Gresham,TE,CIN
9840,Navorro,Bowman,LB,SFO
9841,Patrick,Robinson,CB,NOS
9842,Jared,Odrick,DT,MIA
9843,Brandon,LaFell,WR,NEP
9844,Brandon,Spikes,LB,BUF
9846,Devin,McCourty,S,NEP
9847,Greg,Hardy,DE,CAR
9848,Kyle,Wilson,CB,NYJ
9849,Ricky,Sapp,LB,HOU
9850,Daryl,Washington,LB,ARI
9851,Ryan,Mathews,RB,SDC
9852,Terrence,Cody,DT,BAL
9853,Jerry,Hughes,DE,BUF
9854,Damian,Williams,WR,STL
9855,Dominique,Franks,CB,FA
9856,Dexter,McCluster,RB,TEN
9857,Nate,Allen,S,PHI
9859,Arrelious,Benn,WR,JAC
9861,Kareem,Jackson,CB,HOU
9862,Tim,Tebow,QB,FA
9863,Brandon,Ghee,CB,TEN
9864,Morgan,Burnett,S,GBP
9866,Sean,Lee,LB,DAL
9867,Jason,Worilds,LB,PIT
9868,Geno,Atkins,DT,CIN
9869,Larry,Asante,S,OAK
9871,George,Selvie,DE,DAL
9874,Jacoby,Ford,WR,TEN
9875,Tyson,Alualu,DE,JAC
9877,T.J.,Ward,S,DEN
9879,Koa,Misi,LB,MIA
9880,Toby,Gerhart,RB,JAC
9881,Eric,Decker,WR,NYJ
9882,Willie,Young,DE,CHI
9884,Demaryius,Thomas,WR,DEN
9886,Darrell,Stuckey,S,SDC
9892,Joe,McKnight,RB,KCC
9893,Perrish,Cox,CB,SFO
9894,Chris,Cook,CB,SFO
9895,Pat,Angerer,LB,FA
9897,Javier,Arenas,CB,ATL
9898,LeGarrette,Blount,RB,NEP
9899,Colt,McCoy,QB,WAS
9902,Rob,Gronkowski,TE,NEP
9903,Lamarr,Houston,DE,CHI
9904,Linval,Joseph,DT,MIN
9905,Jermaine,Cunningham,LB,NYJ
9906,Mike,Neal,LB,GBP
9907,Ben,Tate,RB,PIT
9908,Montario,Hardesty,RB,FA
9910,Amari,Spievey,S,FA
9912,Ed,Dickson,TE,CAR
9913,Alex,Carrington,DT,STL
9914,D'Anthony,Smith,DT,SEA
9915,Major,Wright,S,TBB
9916,Donald,Butler,LB,SDC
9917,Earl,Mitchell,DT,MIA
9918,Emmanuel,Sanders,WR,DEN
9919,Corey,Peters,DT,ATL
9920,Daniel,Te'o-Nesheim,DE,FA
9921,Andre,Roberts,WR,WAS
9922,Armanti,Edwards,WR,FA
9924,Tony,Moeaki,TE,SEA
9925,Jimmy,Graham,TE,NOS
9927,Mike,Williams,WR,FA
9928,Darryl,Sharpton,LB,CHI
9929,Perry,Riley,LB,WAS
9930,Alterraun,Verner,CB,TBB
9931,Marcus,Easley,WR,BUF
9932,Walter,Thurmond,CB,NYG
9933,Dennis,Pitta,TE,BAL
9936,Garrett,Graham,TE,HOU
9937,A.J.,Edds,LB,JAC
9939,Mike,Kafka,QB,FA
9940,Al,Woods,DT,TEN
9941,Clay,Harbor,TE,JAC
9944,O'Brien,Schofield,LB,SEA
9946,Michael,Hoomanawanui,TE,NEP
9947,Kam,Chancellor,S,SEA
9948,Kendrick,Lewis,S,HOU
9950,John,Conner,RB,NYJ
9954,Nolan,Carroll,CB,PHI
9955,Cam,Thomas,DT,PIT
9958,Zoltan,Mesko,PN,FA
9959,Austen,Lane,DE,CHI
9960,Andrew,Quarless,TE,GBP
9961,John,Skelton,QB,FA
9962,David,Reed,WR,FA
9963,Art,Jones,DE,IND
9964,Riley,Cooper,WR,PHI
9966,Reshad,Jones,S,MIA
9967,Crezdon,Butler,CB,FA
9969,Stevenson,Sylvester,LB,BUF
9972,Fendi,Onobun,TE,JAC
9975,Anthony,Dixon,RB,BUF
9977,Rusty,Smith,QB,FA
9978,Arthur,Moats,LB,PIT
9979,Deji,Karim,RB,IND
9980,Nate,Byham,TE,FA
9982,Anthony,McCoy,TE,SEA
9983,Clifton,Geathers,DE,PIT
9984,Eugene,Sims,DE,STL
9987,James,Starks,RB,GBP
9988,Antonio,Brown,WR,PIT
9990,Trindon,Holliday,WR,SFO
9991,David,Gettis,WR,FA
9992,Joe,Webb,QB,CAR
9995,Jordan,Pugh,S,FA
9997,Kyle,Williams,WR,DEN
10003,Mickey,Shuler,TE,FA
10005,Dekoda,Watson,LB,DAL
10007,Jamar,Chaney,LB,OAK
10009,Marc,Mariani,WR,CHI
10010,RJ,Stanford,CB,MIA
10011,Phillip,Adams,CB,NYJ
10012,Dorin,Dickerson,TE,TEN
10013,C.J.,Wilson,DT,OAK
10015,Jim,Dray,TE,CLE
10016,Sean,Lissemore,DT,SDC
10020,Ricardo,Mathews,DT,SDC
10022,Kavell,Conner,LB,SDC
10026,Kurt,Coleman,S,KCC
10029,Brandon,Deaderick,DT,NOS
10031,Robert,McClain,CB,ATL
10033,Stevie,Brown,S,NYG
10035,Erik,Lorig,RB,NOS
10048,Joique,Bell,RB,DET
10061,Chad,Hall,WR,FA
10063,Chris,Maragos,S,PHI
10067,Antone,Smith,RB,ATL
10072,David,Nelson,WR,FA
10073,Isaako,Aaitui,DT,FA
10074,Barry,Church,S,DAL
10075,Stephen,Williams,WR,FA
10077,Chris,Ivory,RB,NYJ
10080,Victor,Cruz,WR,NYG
10082,Danario,Alexander,WR,FA
10084,Sam,Shields,CB,GBP
10088,Marlon,Moore,WR,CLE
10090,Tim,Masthay,PN,GBP
10093,Chris,Gronkowski,RB,FA
10097,Thaddeus,Lewis,QB,HOU
10099,Frank,Zombo,LB,KCC
10102,Tom,Crabtree,TE,NOS
10103,Sherrick,McManis,CB,CHI
10106,Junior,Galette,LB,NOS
10109,Preston,Parker,WR,NYG
10110,Darrel,Young,RB,WAS
10111,Kyle,Love,DT,CAR
10112,Danny,McCray,S,CHI
10113,Michael,Palmer,TE,PIT
10116,Aaron,Berry,CB,FA
10118,Cassius,Vaughn,CB,DET
10122,Darian,Stewart,S,BAL
10123,Logan,Paulsen,TE,WAS
10133,Josh,Brent,DT,DAL
10139,Jeff,Cumberland,TE,NYJ
10141,Dane,Fletcher,LB,TBB
10143,Steve,Mclendon,DT,PIT
10146,A.J.,Jefferson,CB,FA
10149,Tramaine,Brock,CB,SFO
10151,Jermelle,Cudjo,DT,FA
10154,Jeron,Mastrud,TE,FA
10156,Kion,Wilson,LB,FA
10171,Robert,Malone,PN,NYG
10174,Rob,Francois,LB,FA
10178,Sergio,Brown,S,IND
10186,Josh,Mauga,LB,KCC
10196,Josh,Vaughan,RB,FA
10198,Colt,Anderson,S,IND
10199,Nate,Collins,DT,FA
10203,Alfonso,Smith,RB,SFO
10205,Jake,Ballard,TE,FA
10210,Jeromy,Miles,S,BAL
10217,Josh,Gordy,CB,IND
10220,Andrew,Sendejo,S,MIN
10224,Vincent,Rey,LB,CIN
10228,George,Johnson,DE,DET
10233,Teddy,Williams,WR,JAC
10235,Tony,Carter,CB,DEN
10241,Will,Tukuafu,RB,SEA
10244,Rafael,Bush,S,NOS
10250,Marcus,Sherels,CB,MIN
10253,Ron,Rivera,Coach,CAR
10258,Nick,Fairley,DT,DET
10259,Da'Quan,Bowers,DE,TBB
10260,Patrick,Peterson,CB,ARI
10261,A.J.,Green,WR,CIN
10262,Blaine,Gabbert,QB,SFO
10263,Adrian,Clayborn,DE,TBB
10264,Prince,Amukamara,CB,NYG
10265,Marcell,Dareus,DT,BUF
10266,Cameron,Heyward,DE,PIT
10267,Von,Miller,LB,DEN
10268,Ryan,Mallett,QB,HOU
10269,Robert,Quinn,DE,STL
10270,Stephen,Paea,DT,CHI
10271,Julio,Jones,WR,ATL
10272,J.J.,Watt,DE,HOU
10273,Cam,Newton,QB,CAR
10274,Aldon,Smith,LB,SFO
10275,Allen,Bailey,DE,KCC
10276,Mark,Ingram,RB,NOS
10277,Justin,Houston,LB,KCC
10278,Ras-I,Dowling,CB,OAK
10279,Jake,Locker,QB,TEN
10280,Ryan,Kerrigan,LB,WAS
10281,Mikel,Leshoure,RB,FA
10282,Akeem,Ayers,LB,NEP
10284,Jared,Crick,DE,HOU
10285,Corey,Liuget,DE,SDC
10286,Jon,Baldwin,WR,FA
10288,Jerrel,Jernigan,WR,NYG
10289,Torrey,Smith,WR,BAL
10290,Martez,Wilson,DE,FA
10291,Phillip,Hunt,LB,FA
10292,Cameron,Jordan,DE,NOS
10293,Brandon,Harris,CB,TEN
10294,Jimmy,Smith,CB,BAL
10295,Aaron,Williams,S,BUF
10296,Christian,Ponder,QB,MIN
10297,Colin,Kaepernick,QB,SFO
10298,Ryan,Williams,RB,DAL
10299,Daniel,Thomas,RB,MIA
10300,Jacquizz,Rodgers,RB,ATL
10301,Jordan,Todman,RB,JAC
10302,DeMarco,Murray,RB,DAL
10303,Shane,Vereen,RB,NEP
10304,Delone,Carter,RB,FA
10305,Kendall,Hunter,RB,SFO
10307,Leonard,Hankerson,WR,WAS
10308,Randall,Cobb,WR,GBP
10310,Tandon,Doss,WR,JAC
10311,Austin,Pettis,WR,SDC
10312,Kyle,Rudolph,TE,MIN
10313,Andy,Dalton,QB,CIN
10314,Muhammad,Wilkerson,DE,NYJ
10315,Brooks,Reed,LB,HOU
10316,Ricky,Stanzi,QB,FA
10317,Johnny,Patrick,CB,FA
10318,Lance,Kendricks,TE,STL
10319,Phil,Taylor,DT,CLE
10320,Jabaal,Sheard,LB,CLE
10321,Bruce,Carter,LB,DAL
10322,Jarvis,Jenkins,DE,WAS
10323,Rahim,Moore,S,DEN
10324,Marcus,Gilchrist,S,SDC
10325,Marvin,Austin,DT,DEN
10326,Jaiquawn,Jarrett,S,NYJ
10327,Greg,Little,WR,CIN
10328,Jonas,Mouton,LB,FA
10329,Terrell,McClain,DT,DAL
10330,Dontay,Moch,LB,TEN
10331,Nate,Irving,LB,DEN
10332,Kelvin,Sheppard,LB,MIA
10333,Robert,Housler,TE,ARI
10334,Stevan,Ridley,RB,NEP
10335,Jurrell,Casey,DE,TEN
10336,Chris,Culliver,CB,SFO
10337,Demarcus,Van Dyke,CB,MIN
10338,Vincent,Brown,WR,OAK
10339,Mason,Foster,LB,TBB
10340,Drake,Nevis,DT,FA
10341,Shareece,Wright,CB,SDC
10343,Akeem,Dent,LB,HOU
10344,Chris,Conte,S,CHI
10345,Kenrick,Ellis,DT,NYJ
10346,Curtis,Brown,CB,FA
10347,Alex,Green,RB,FA
10348,Sione,Fua,DT,CLE
10350,K.J.,Wright,LB,SEA
10351,Da'Norris,Searcy,S,BUF
10352,Jordan,Cameron,TE,CLE
10353,Sam,Acho,LB,ARI
10354,Luke,Stocker,TE,TBB
10355,Roy,Helu,RB,WAS
10356,Kris,Durham,WR,TEN
10357,Quinton,Carter,S,DEN
10358,Colin,McCarthy,LB,TEN
10359,Clyde,Gates,WR,TEN
10360,Greg,Salas,WR,NYJ
10361,Chimdi,Chekwa,CB,OAK
10362,Cecil,Shorts,WR,JAC
10363,Casey,Matthews,LB,PHI
10364,Jalil,Brown,CB,IND
10365,Alex,Henery,PK,FA*
10366,Chris,Prosinski,S,PHI
10368,Taiwan,Jones,CB,OAK
10369,Bilal,Powell,RB,NYJ
10370,Rashad,Carmichael,CB,PHI
10371,Cortez,Allen,CB,PIT
10372,Julius,Thomas,TE,DEN
10374,Davon,House,CB,GBP
10375,Kealoha,Pilares,WR,FA
10378,Anthony,Sherman,RB,KCC
10379,Buster,Skrine,CB,CLE
10381,Gabe,Miller,LB,WAS
10382,D.J.,Williams,TE,FA
10383,Karl,Klug,DE,TEN
10384,Josh,Thomas,CB,DET
10385,Shiloh,Keo,S,CIN
10386,Dejon,Gomes,S,FA
10388,Denarius,Moore,WR,OAK
10389,Dion,Lewis,RB,FA
10390,Ahmad,Black,S,FA
10391,T.J.,Yates,QB,ATL
10392,Jeremy,Kerley,WR,NYJ
10393,Richard,Sherman,CB,SEA
10394,Niles,Paul,TE,WAS
10398,Lee,Smith,TE,BUF
10400,Chris,Carter,LB,CIN
10401,Chykie,Brown,CB,NYG
10402,Pernell,McPhee,LB,BAL
10404,Ryan,Whalen,WR,FA
10405,Chris,White,LB,NEP
10406,Mistral,Raymond,S,MIN
10408,Byron,Maxwell,CB,SEA
10409,Charles,Clay,TE,MIA
10410,Dwayne,Harris,WR,DAL
10411,Evan,Royster,RB,FA
10412,Aldrick,Robinson,WR,BAL
10413,Tyrod,Taylor,QB,BAL
10414,Richard,Gordon,TE,KCC
10416,David,Carter,DT,FA
10417,Greg,Jones,LB,FA
10418,D.J.,Smith,LB,FA
10419,Allen,Bradford,LB,SEA
10421,Mike,Mohamed,LB,HOU
10422,Colin,Jones,S,CAR
10423,Matt,Bosher,PN,ATL
10426,James,Thomas,LB,JAC
10429,Jerrell,Powe,DT,HOU
10431,Jacquian,Williams,LB,NYG
10432,Virgil,Green,TE,DEN
10434,Justin,Rogers,CB,WAS
10437,Bruce,Miller,RB,SFO
10442,Ryan,Taylor,TE,CLE
10445,Da'Rel,Scott,RB,FA
10446,Anthony,Gaitor,CB,FA
10449,Anthony,Allen,RB,FA
10454,Cliff,Matthews,DE,ATL
10455,Frank,Kearse,DT,WAS
10457,Lawrence,Guy,DE,BAL
10458,Andrew,Gachkar,LB,SDC
10459,Jimmy,Wilson,S,MIA
10460,Stephen,Burton,WR,FA
10463,Stanley,Havili,RB,FA
10464,David,Ausberry,TE,OAK
10465,Malcolm,Smith,LB,SEA
10472,Tommie,Campbell,CB,JAC
10473,Chris,Neild,DT,WAS
10476,Pat,Devlin,QB,MIN
10478,Will,Hill,S,BAL
10480,Weslye,Saunders,TE,FA
10486,Ian,Williams,DT,SFO
10487,Kai,Forbath,PK,WAS
10488,Mark,Herzlich,LB,NYG
10493,Tori,Gurley,WR,FA
10494,Terrence,Toliver,WR,FA
10495,Armon,Binns,WR,FA
10496,Ricardo,Lockette,WR,SEA
10497,Dane,Sanzenbacher,WR,CIN
10498,Scott,Tolzien,QB,GBP
10500,Terrelle,Pryor,QB,KCC
10501,Chad,Spann,RB,FA
10506,Dan,Bailey,PK,DAL
10508,Lestar,Jean,WR,FA
10511,Jeff,Maehl,WR,PHI
10512,Armond,Smith,RB,FA
10514,Nick,Bellore,LB,NYJ
10515,Phillip,Tanner,RB,SFO
10516,Bryan,Walters,WR,SEA
10517,Joseph,Morgan,WR,FA
10520,Joe,Lefeged,S,FA
10521,Konrad,Reuland,TE,BAL
10524,Brandon,Browner,CB,NEP
10527,Doug,Baldwin,WR,SEA
10528,James,Dockery,CB,CAR
10529,Spencer,Paysinger,LB,NYG
10530,DuJuan,Harris,RB,GBP
10534,Jamari,Lattimore,LB,GBP
10535,Vic,So'oto,LB,FA
10536,M.D.,Jennings,S,FA
10539,Will,Yeatman,TE,HOU
10540,Tom,Johnson,DT,MIN
10541,Isa,Abdul-Quddus,S,DET
10542,Bryan,Braman,LB,PHI
10546,Jeron,Johnson,S,SEA
10549,Albert,McClellan,LB,BAL
10551,Richie,Brockel,TE,CAR
10552,Tyler,Clutts,RB,DAL
10553,Kyle,Adams,TE,FA
10554,Mario,Addison,DE,CAR
10560,Mitch,Unrein,DT,DEN
10561,Mike,McNeill,TE,FA
10562,Kyle,Bosworth,LB,FA
10564,Allen,Reisner,TE,BAL
10566,Jeff,Tarpinian,LB,HOU
10567,Henry,Hynoski,RB,NYG
10572,Brandon,Bair,DE,PHI
10575,Darrin,Walls,CB,NYJ
10586,Demarcus,Dobbs,DE,SEA
10588,Garrett,McIntyre,LB,FA
10592,Chris,Harris,CB,DEN
10601,Andrew,Hawkins,WR,CLE
10607,Ross,Ventrone,S,PIT
10610,Ron,Parker,CB,KCC
10618,Anthony,Walters,S,CHI
10626,Sterling,Moore,CB,DAL
